track_id,track_name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
0WbOmRgxeIScXc0H50zjIx,Never Loved This Way Before,Never Loved This Way Before (From “Odd Girl Out” [Original Soundtrack]),CHEEZE,2021-03-14,259346,35,0.469,0.721,0.44,0.0,0.102,-5.993,0.0471,73.438,4
4J2UdE5MR51Igu2syXEVpN,Take A Taxi In My Dream,Castle,Ye Ram,2020-09-08,342213,15,0.493,0.241,0.553,0.00107,0.0871,-7.497,0.0276,153.922,4
5U7tpgpGPatDwrpUn5MuZg,Born Hater,EPIK HIGH - SHOEBOX,Epik High,2014-10-22,327126,0,0.788,0.0271,0.776,0.0,0.313,-5.516,0.315,97.97,4
62fjokPuIIPNyCAkhWX4nU,SEMO,SEMO,Baek A,2023-09-26,176000,24,0.626,0.716,0.347,0.0,0.0669,-8.918,0.0503,168.26,4
19kvZ8YbwEWBVJkhH83ldC,Sleepless Night,LOST,9MUSES,2015-11-24,205166,33,0.677,0.16,0.887,1.44e-05,0.09,-2.965,0.0389,124.993,4
0yB1yBOhM518Qz6dqSdNtU,Good Luck,"Queendom < Cover Contest >, Pt. 1",MAMAMOO,2019-09-13,242133,0,0.453,0.164,0.774,0.0,0.231,-3.832,0.447,206.312,4
7zC89ef9MMffAGCnDMsatc,out of love,"Right Place, Wrong Person",RM,2024-05-24,127200,73,0.677,0.229,0.68,0.0,0.436,-6.796,0.27,75.997,4
06mzeP9GQNSHWd1Nh2C5FM,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,MONSTA X,2019-12-06,166213,36,0.737,0.111,0.764,0.0,0.0423,-5.511,0.0947,92.044,4
1cGzjHC08654c4or6ONMFu,Wonderful love,Wonderful love,MOMOLAND,2017-04-26,196513,30,0.756,0.11,0.937,0.0,0.396,-2.236,0.114,131.987,4
0c4CDx9m2nxqr1U7Ic5I6j,Hide And Seek (feat. HEIZE),Hide And Seek,SURAN,2019-03-03,177197,21,0.748,0.826,0.245,0.0,0.149,-6.214,0.0392,126.043,4
7Lq1Z8VIW7oE7m34kksHYp,RETRO FUTURE,REtro Futurism,Triple H,2018-07-18,195549,42,0.773,0.00963,0.823,0.0,0.834,-2.901,0.0679,106.031,4
4cA9OOuKXsEr5apKtDR6iS,Danger,"Family, Pt. 1 (Original Television Soundtrack)",H1-KEY,2023-04-18,179813,22,0.821,0.255,0.691,0.0,0.105,-5.591,0.0496,129.921,4
5EQjiY74P2KPjWbuTjTnkx,Snowflake,Snowflake,OVAN,2019-01-23,201623,32,0.806,0.888,0.322,0.000222,0.102,-9.28,0.036,109.91,4
6vNrICaSay0nVstOvj9Qjj,Entrancing (SIYEON SOLO),[Apocalypse : Save us],Dreamcatcher,2022-04-12,212800,39,0.563,0.292,0.622,0.0,0.0986,-6.48,0.0448,134.856,3
58cZ7OXLleT6yjdJ3L6bb3,レモネード / 레모네이드,24/7 (TWENTY FOUR/SEVEN),BTOB,2016-12-07,273447,10,0.601,0.442,0.575,0.0,0.112,-7.667,0.0275,83.022,4
15bLLtVYhs80JG0efvqGfY,First Snow,Lovelyz 2nd Album 'R U Ready?',Lovelyz,2017-02-26,196798,17,0.423,0.218,0.601,0.0,0.079,-4.269,0.051,83.755,4
2b0RhgCNG1jIU8gc5HoGRM,No Love Again,INVU - The 3rd Album,TAEYEON,2022-02-14,194546,43,0.696,0.256,0.788,5.63e-06,0.249,-2.8,0.0339,129.928,4
1b1I5xYkIu5ZGujUzK79Kg,Long Slow Distance,Awaken,NCT 127,2019-04-17,264945,38,0.537,0.394,0.447,0.0,0.122,-6.57,0.0278,131.962,4
25PhipYaazLgNaBr6jCMl4,To The Land,Beginner’s Mind,Kimhwol,2019-11-25,353322,6,0.472,0.943,0.0881,0.000202,0.106,-19.033,0.0441,112.785,3
4Lgd631IfDKMLPu6t7L0Tj,SELFISH (Feat. SEULGI Of Red Velvet),SELFISH,Moon Byul,2018-05-23,192577,43,0.502,0.297,0.7,0.0,0.154,-3.66,0.126,87.201,4
2vOe1m6ve3m27MP4HuHMKq,Bite Me (feat. HAON),IN the mood,Whee In,2023-10-12,140693,40,0.785,0.299,0.821,0.0,0.164,-3.633,0.0577,140.031,4
38eAIDxpPKnEwIo4jTwMW5,What should I do,What should I do,YEAHSHINE,2021-10-05,232026,5,0.623,0.804,0.507,0.0,0.12,-5.418,0.0325,148.213,4
5zvLjMjcVDD8blrEgEeriW,Baby good night,K-909 : Baby good night,EPEX,2023-05-28,153240,23,0.554,0.00563,0.816,0.0,0.134,-3.809,0.0488,133.097,4
6OyLuTMyY9dOswKPyIT8SO,YESTODAY,NCT 2018 EMPATHY,NCT,2018-03-14,196571,46,0.683,0.0294,0.92,0.0,0.295,-3.322,0.0924,94.959,4
2HznwV9951XB9S6Jz8IJUy,Love on Lock,Magic Hour,Kep1er,2023-09-25,171373,36,0.764,0.0613,0.927,0.0,0.341,-2.467,0.0775,126.055,4
1ok4gxOv8cg5WLjWK6TQhD,Go Go,Love Yourself 結 'Answer',BTS,2018-08-24,235779,0,0.856,0.171,0.617,0.0,0.0857,-5.308,0.0841,136.082,4
3HlKKZBQZMKfOXJ633hIJe,Spray,Love Pt.2 : Passion,WEi,2022-10-19,197920,32,0.589,0.211,0.968,0.0,0.314,-1.931,0.13,91.997,4
49AZu26ag1vbkgcMSFuxPm,My favorite things,He and She OST Part 1,Various Artists,2020-06-18,300000,9,0.576,0.73,0.336,9.9e-05,0.153,-8.216,0.0339,129.898,4
3uI6jqO0fFBoFryc8SJOXw,Mr. Vampire,BORN TO BE,ITZY,2024-01-08,170080,63,0.63,0.313,0.764,0.0,0.479,-4.488,0.107,173.873,4
3T3djXqBp4Kr6AcTeV2x8Z,THIS IS LOVE,THIS IS LOVE,Queenz Eye,2023-10-15,219373,29,0.697,0.145,0.899,0.0,0.0402,-1.551,0.152,120.063,4
5r6wSPs7y2V9DVud9Tjnxf,Blossom,New Chapter,ILY:1,2023-07-25,214053,24,0.765,0.358,0.928,0.0,0.214,-1.578,0.0916,116.037,4
2NAJnW4wgLcmyplAPHqCRE,WITCH,GOOD GIRL Episode 3,Various Artists,2020-06-19,234493,40,0.849,0.085,0.715,0.0,0.161,-2.597,0.212,129.857,4
69Bx1c9Hzv7IZGkLyFCeMw,Hold Me Back,"Queen of Tears (Original Television Soundtrack), Pt.3",HEIZE,2024-03-17,232026,73,0.471,0.76,0.447,5.98e-05,0.112,-7.918,0.0494,159.95,4
3DpALwaMMGY0abmNmmhZD2,Pow Pow,Color Crush,ALICE,2017-09-13,181561,29,0.541,0.0287,0.938,1.22e-06,0.37,-3.348,0.119,169.998,4
4eZpe6SMJQIqAU9VJI84oD,Back To Me,Back To Me / Alive,The Rose,2023-07-21,224968,62,0.595,0.0518,0.835,0.0,0.476,-3.226,0.0406,130.033,4
1ztAWoArE8k4zLunYD8IXa,lionheart (the real me),the Billage of perception: chapter three,Billlie,2023-03-28,207571,32,0.576,0.00543,0.809,0.0,0.661,-2.745,0.088,101.998,4
5Y9hGEOA9o5xdA8RHt8jKw,Little Star,Lucky,Standing Egg,2011-07-07,212866,0,0.446,0.466,0.278,0.0,0.365,-10.988,0.0372,130.0,4
7ztaYJswWy9PqdrzGLPB74,It's not true,25.9 Summer Jinx,Boyz_moon,2023-09-26,166173,4,0.559,0.315,0.508,0.0,0.147,-5.424,0.0557,187.698,3
1gaTfJbDyXiZgsSKeOp8RT,What The Hell,HIP,DKB,2023-11-30,186493,27,0.75,0.0662,0.835,0.0,0.0441,-2.857,0.16,98.983,4
3n1SgUE5YBOw7vyxgvmaHX,Peek-A-Boo,KARA 7th Mini Album 'In Love',KARA,2015-05-26,198844,10,0.637,0.239,0.939,0.0,0.217,-2.48,0.0815,79.924,4
1FRvRsa1hNH9ykwnmINJIr,first love,First Love,IU,2010-01-12,257854,30,0.59,0.68,0.622,0.0,0.168,-4.682,0.0236,92.038,4
1jkoDKZBMInTDwGlqoPOFC,Attitude,Unlock My World,fromis_9,2023-06-05,190440,51,0.735,0.148,0.84,1.45e-05,0.279,-4.167,0.169,121.959,4
20qWdEnQoDGTrucU82CzAS,Eye To Eye,LIMELIGHT,LIMELIGHT,2022-09-29,207706,35,0.667,0.00475,0.739,7.72e-06,0.152,-4.059,0.0622,100.009,4
4ynriVSS64v9QKTUiYfrBr,BLING BLING,NEW KIDS REPACKAGE : THE NEW KIDS,iKON,2019-01-07,219225,0,0.781,0.069,0.94,0.0,0.0992,-3.779,0.067,125.009,4
5RqwjQWDwxQ3HTkOfXTrS6,Dive with you (feat. eaJ),Dive with you (feat. eaJ),Seori,2021-08-22,218240,9,0.724,0.11,0.675,0.000232,0.0852,-6.487,0.148,94.027,4
6eT6nMyCgcRGseXxBtHUZ2,Hey Mister,"Hey Mister (From ""Trot Lovers"")",Crayon Pop,2014-06-23,199200,19,0.739,0.0055,0.939,3.1e-05,0.139,-2.283,0.0641,144.003,4
5Z8Cww4PG03IkNoJ3lWD3X,808,808,ONEUS,2019-12-18,225360,25,0.677,0.016,0.88,0.0,0.0958,-3.051,0.0539,99.959,4
44bsqJk6O56lMXdEoEBFOJ,Waiting For You,HUTAZONE,LEE MINHYUK (HUTA),2019-01-15,230184,20,0.388,0.285,0.596,0.0,0.251,-5.304,0.0356,83.577,4
3NWxwoXlvgtTd3fNHuX2Vv,Anthem of Teen Spirit,3rd EP Album Prelude of Anxiety Chapter 1. ‘21st Century Boys’,EPEX,2022-04-11,182680,38,0.631,0.0175,0.815,0.0,0.193,-2.764,0.0918,160.027,4
6zZWoHlF2zNSLUNLvx4GUl,Better Things,Better Things,aespa,2023-08-18,203216,64,0.782,0.11,0.767,0.00323,0.496,-5.383,0.0529,115.027,4
1vChcrg0fNZTYgH5f5acoe,Funky Boy,Melting,MAMAMOO,2016-02-26,215875,0,0.723,0.0549,0.881,0.0,0.604,-4.061,0.0979,129.998,4
6R1bxs1NBaUj1uDDHLKHXd,Queen B,Golden Hourglass,OH MY GIRL,2023-07-24,180093,20,0.63,0.226,0.929,0.0,0.378,-1.178,0.233,98.06,4
4SFknyjLcyTLJFPKD2m96o,How You Like That,THE ALBUM,BLACKPINK,2020-10-02,182956,73,0.812,0.0465,0.761,0.000135,0.0601,-5.222,0.0812,130.032,4
3xO1I7gH39DTgaai3kGIOY,Villain,DRIPPIN 3rd Mini Album [Villain],DRIPPIN,2022-01-17,181973,33,0.679,0.00525,0.871,0.0,0.127,-1.607,0.23,106.209,4
41qLzxymjkp0R5vl3REb1S,Be Natural,Be Natural - The 2nd Single,Red Velvet,2014-10-13,280450,47,0.58,0.123,0.868,0.0,0.302,-1.195,0.316,178.002,4
6LTbn8TVNafJHN0yw6hFei,Come On Over,New Men,BTOB,2016-11-07,212040,0,0.723,0.324,0.847,0.0,0.504,-4.0,0.0423,111.999,4
4y6TpWQJjW5nVRn3wDs1qa,Stand By Me,꽃보다 남자 (Original Television Soundtrack),Various Artists,2009-01-08,247106,57,0.756,0.193,0.839,0.0,0.101,-3.994,0.0299,110.989,4
2Y09wzrCxNqG94UiIjPvIu,Your Love,WIND AND WISH,BTOB,2023-05-02,228760,35,0.756,0.095,0.694,0.0,0.143,-4.36,0.0401,102.995,4
5IVyG6fnKjGt7PseCkw9nJ,There There,Made In Heart,xooos,2023-05-30,155066,22,0.459,0.822,0.377,0.0,0.196,-8.199,0.052,151.076,3
5mYYrcjqLI6Ue42Mt8lkl8,BANG!,Cut-Out,WHIB,2023-11-08,165826,29,0.742,0.0139,0.878,0.0,0.0453,-3.625,0.05,95.985,4
7q0cEn4EAL4QSrcARvfi2p,Satellite,Gogangdong,Park So Eun,2020-03-26,268124,16,0.585,0.529,0.429,0.0,0.0905,-7.407,0.0249,95.974,4
3HsBjL08LXLjzTAjlJNVLA,Hymn to Love,EPEX 4th EP Album Prelude of Love Chapter 1. ‘Puppy Love’,EPEX,2022-10-26,194186,33,0.685,0.0141,0.956,0.0,0.31,-1.452,0.0912,99.992,4
4B3l4L7Ukp7t1819dqrKyE,DIVIN’ INTO YOU,LIVES ACROSS,CLASS:y,2022-05-26,218203,21,0.703,0.14,0.943,0.0,0.311,-2.501,0.0839,109.975,4
6Hg1L79IRNRAyFcrepkWs5,When Our Sadness Meets (with Kang Asol),Our Love Was Summer,Jeon Jin Hee,2019-09-25,239880,20,0.444,0.977,0.243,7.43e-05,0.104,-12.952,0.0391,90.873,3
0nTMrb8liUqXmEH9MZQqtV,Into the I-LAND - Applicants Version,Into the I-Land,I-LAND,2020-06-26,217322,0,0.522,0.016,0.916,0.0,0.149,-4.766,0.0786,122.046,4
0QxO7DuDI7qjLSOxHkLgTH,uh-gi-yeo-cha,Welcome to MOMOLAND,MOMOLAND,2016-11-10,213423,21,0.685,0.132,0.856,1.38e-06,0.138,-2.931,0.125,169.929,4
1PNb8pRsZGa8XN1m5nJe70,Dumb,BE!,BVNDIT,2019-11-05,190903,0,0.652,0.0976,0.837,0.0,0.0844,-3.104,0.0723,108.042,4
1n5cGoShTaChH3yQyNQIY5,JACKPOT,JACKPOT,ALICE,2020-02-26,205506,26,0.858,0.223,0.815,0.0,0.245,-2.743,0.0496,115.99,4
1agpMPBRODrd7rWWOAhK45,WAKE ME UP,ROSE,B.A.P,2017-03-07,209659,41,0.558,0.0275,0.852,0.0,0.153,-2.94,0.0679,102.919,4
0vN1486y3zegOmBy89X196,Still,Doona! (Music from The Netflix Series),Various Artists,2023-10-20,204573,39,0.432,0.945,0.0607,1.03e-06,0.112,-11.883,0.0434,126.809,4
3PIzRyHtPjKfMr7XjosoVe,All Night,All Light,ASTRO,2019-01-16,223746,53,0.57,0.241,0.784,0.0,0.106,-4.607,0.186,150.062,4
2B1uteiGCSMK3SzQkjVP2Q,"two girl love a man (Hwa Sa, Whee In (MAMAMOO) (Prod. Kim Hyun Chul)",Fe's 10th - Preview,Kim Hyun Chul,2019-05-23,245080,24,0.331,0.852,0.306,1.72e-06,0.222,-8.438,0.0315,102.424,3
0d11VgTbOQ5xHHEFvX7i4n,Fireworks,Fireworks,KARD,2023-11-14,191160,34,0.756,0.188,0.769,0.0,0.324,-3.137,0.0619,104.919,4
2x7M66PRarclPFFFdrBZtM,Rome,Love.zip,BOL4,2023-04-16,163733,28,0.585,0.0154,0.848,3.72e-05,0.131,-3.634,0.175,173.881,4
6IFpwncCkKrXHyP0RuG9r6,Bonnie & Clyde,130 Mood : TRBL,DEAN,2016-03-25,224606,51,0.642,0.426,0.642,7.74e-06,0.672,-5.774,0.0725,94.958,4
7EzmCxS5OMbH4XViWGvV8v,From Zero,THE CODE,MONSTA X,2017-11-07,206122,33,0.676,0.3,0.846,0.0,0.13,-3.973,0.0623,105.041,4
2yj6UZoERz4wtaaBSGsUVZ,Overdrive,The 3rd Mini Album 'VarioUS',VIVIZ,2023-01-31,211346,37,0.619,0.485,0.878,0.0,0.31,-3.266,0.0487,104.015,4
0z3ZZ2JKusRpapstADTxVf,Dive Into You,Hot Sauce - The 1st Album,NCT DREAM,2021-05-10,192826,59,0.767,0.23,0.715,0.0,0.139,-3.171,0.0493,75.968,4
59auNCL6Q3hx7eT7bwT55O,I am YOU,I am YOU,Stray Kids,2018-10-22,204239,0,0.655,0.0158,0.821,0.0,0.131,-4.741,0.187,144.977,4
3tshjdySKImzDnLjmmTnEZ,Lo Siento - Bonus Track,REPLAY - The 8th Repackage Album,SUPER JUNIOR,2018-04-12,226183,35,0.753,0.0644,0.715,0.0,0.0397,-3.872,0.215,94.821,4
6ZRkGwxywPUmjPLglrfqlq,R.U.N,R U Next? Theme Song,Suzy,2023-06-12,194775,45,0.496,0.11,0.731,0.0,0.0998,-4.922,0.114,177.688,4
14BZoPmcsFyEn5GConmO3x,Work It,NCT RESONANCE Pt. 2 - The 2nd Album,NCT,2020-11-23,175360,44,0.789,0.0146,0.87,0.000181,0.121,-2.312,0.0458,122.992,4
3aC5bdpXLshTQQb7IiCuIR,Sound of your heart,"Tell Me That You Love Me, Pt. 1 (Original Soundtrack)",Seori,2023-11-28,251466,39,0.486,0.873,0.262,1.08e-06,0.0885,-10.018,0.0306,115.916,3
0gKLv0j8udm3xIRDNrkLF8,Feel this breeze (with JoeSwan),Feel this breeze (with JoeSwan),Sunmin,2020-09-20,170120,0,0.574,0.55,0.521,0.0,0.321,-5.575,0.294,184.009,4
0h3dJV8JA5oxPzSF4tkz2t,Hare Hare,Hare Hare,TWICE,2023-05-12,203546,63,0.707,0.171,0.83,0.0,0.176,-5.331,0.0642,128.106,4
1L4d2lafz1odpIMe8va21X,Haru Haru,Stand Up,BIGBANG,2008-08-08,256359,61,0.687,0.166,0.914,0.0,0.0858,-5.02,0.0437,126.001,4
5yGTiC0ypN09P4Nl6tE3FY,Sunny Side Up!,‘The ReVe Festival’ Day 1,Red Velvet,2019-06-19,203817,40,0.706,0.149,0.694,0.0,0.11,-5.555,0.0722,134.96,4
34WYAVk1WHSyMxY9tHRPyA,DEPEND ON YOU,Eyes Wide Open,TWICE,2020-10-26,198866,45,0.676,0.0953,0.597,0.0,0.455,-6.249,0.0387,100.156,4
1TUkEXQrskATO9SoB4QMUN,Amusement Park,Amusement Park,BAEKHYUN,2020-12-21,256693,53,0.635,0.85,0.562,0.0,0.173,-5.374,0.0333,84.925,4
0LMdtBOxbVgrYoA4n0Vwvv,ROYAL,LOVE DIVE,IVE,2022-04-05,206226,57,0.796,0.0905,0.85,3.39e-06,0.205,-2.987,0.102,109.922,4
6YvVEZVRB2OHU04MhUcSfn,PARADISE (Feat. FANXYCHILD),VIDA,MILLIC,2017-07-10,299095,25,0.752,0.196,0.696,0.0,0.0978,-6.742,0.0696,120.993,4
21DduanRJyq1KNV4h1DyWH,Thinkin' bout you,HANA,OuiOui,2018-03-15,216360,45,0.663,0.646,0.569,0.0,0.304,-5.115,0.278,85.101,4
2tYPFWrbGbsGKafe5pP64z,Melted,PLAY,AKMU,2014-04-07,235555,41,0.384,0.832,0.361,0.0,0.103,-5.828,0.0311,122.671,4
3CYH422oy1cZNoo0GTG1TK,Psycho,‘The ReVe Festival’ Finale,Red Velvet,2019-12-23,210560,71,0.664,0.193,0.666,0.0,0.0854,-2.203,0.0446,139.987,4
4kmp56RAtXEzHOANS0BaLX,花요일 Blooming Day,Blooming Days - The 2nd Mini Album,EXO-CBX,2018-04-10,199845,54,0.735,0.00511,0.736,0.0,0.165,-3.266,0.277,117.975,4
5yEIDDJ8xhJad078dmFrhL,SHXT (feat. XYLØ),2ROX,Ryu Sujeong,2024-01-24,166693,34,0.706,0.0665,0.818,0.00013,0.101,-3.784,0.107,100.086,4
2BZVwnczJmNoGAtCjac819,ALOHA (Feat. Bora),Summer Recipe,SOYOU,2023-07-26,197293,25,0.732,0.154,0.908,0.0,0.179,-1.807,0.0846,129.983,4
4GDpIFB69AHc9TwyYvYdDz,WE,The 1st Mini Album 'HI! PRISTIN',PRISTIN,2017-03-21,234273,26,0.624,0.286,0.885,0.0,0.388,-2.979,0.0476,105.616,4
2W53FDVPc7m8xEpGVLWmiq,FAKE LOVE,WAVE,WEi,2024-02-14,150493,33,0.672,0.0595,0.904,0.0,0.0508,-2.755,0.187,98.065,4
4vFgYhZDcv3ociO2QI5qAd,Miracle,To. Heart,fromis_9,2018-01-25,222759,32,0.602,0.0498,0.896,0.0,0.326,-2.858,0.0519,125.916,4
2BdGXQ4MjeYCZ9JNte85Q4,POSE,Summer Special [Flip That],LOONA,2022-06-20,186600,35,0.823,0.0326,0.72,0.000172,0.34,-4.144,0.0536,120.007,4
5g6WX68dnL1VtD62RF2uu6,Love again,FoRest : Entrance,SEO EUNKWANG,2020-06-08,234560,22,0.779,0.0354,0.796,0.000971,0.0729,-3.054,0.0344,117.924,4
7B9W7Qsy5M2kyUNjQYIEG8,DM,Midnight Guest,fromis_9,2022-01-17,204293,61,0.649,0.0213,0.898,0.0,0.0576,-3.291,0.11,122.028,4
0XnyO0hQXosJDc6o75T9Ep,Water,DREAMLIKE,THE BOYZ,2019-08-19,199038,30,0.71,0.0471,0.829,0.0,0.051,-4.869,0.0482,151.989,4
3bZ2nXrvR3wFiRXPUKax0t,Right Here,THE BOYZ 1st Single Album [THE SPHERE],THE BOYZ,2018-09-05,201676,34,0.558,0.0326,0.942,0.0,0.326,-3.541,0.087,118.93,4
2HtfUqxjCYNa5xT1YmoAuj,Good bye,soar,Whee In,2019-09-04,252640,40,0.568,0.639,0.329,0.0,0.262,-5.655,0.0329,119.961,4
4zKu3TJUUoGWjoS0jQg7bm,phobia,panorama,Dvwn,2018-11-21,223517,0,0.373,0.401,0.443,0.0,0.14,-4.187,0.0281,109.99,3
6hOH7bZj3Sa99q5fyDlnQV,LOVE U,ALL ABOUT LUV,MONSTA X,2020-02-13,160224,40,0.726,0.0613,0.641,0.0,0.146,-3.93,0.0724,159.961,4
2ftAhOIBhouYh3fevdzXKR,좋아 She is,She is - The 1st Album,JONGHYUN,2016-05-24,191208,0,0.697,0.00353,0.723,0.0,0.351,-5.134,0.107,119.966,4
5mqINYGiOhoHXdc5nCeR4d,A Gloomy Clock (feat. Jong-hyun),Modern Times,IU,2013-10-08,168124,38,0.867,0.392,0.227,0.0,0.106,-8.183,0.0534,118.067,4
6VfMXMW0vm2vKMKzZJXEmN,Blue Moon,Blue Moon,NiziU,2022-11-20,244110,48,0.645,0.596,0.76,0.0,0.166,-3.378,0.0368,90.0,4
6CO2Pilo39SdzIWH4bn6Ux,Back To Me,Back To Me / Alive,The Rose,2023-07-21,224949,40,0.587,0.157,0.822,0.0,0.381,-3.314,0.0401,130.001,4
3taNBAfxLf8UoXvUHynK9d,Everybody Clap,Killin' It,P1Harmony,2024-02-05,201066,48,0.775,0.19,0.897,0.0,0.108,-2.653,0.0785,95.001,4
2Yi1F6c06h8HY5ZIvNRogo,DOMINO,CHECKMATE,ITZY,2022-07-15,186293,42,0.709,0.055,0.755,0.0,0.0831,-2.801,0.0675,141.905,4
3wdNXGxfzd1O6VBI1hg3pi,NO MORE (MA BOY),NO MORE (MA BOY),SISTAR19,2024-01-16,164693,52,0.785,0.146,0.719,0.0,0.359,-3.789,0.0546,120.031,4
19P6AinBzFz7Hc263yxApA,섹시한 남자,투유 프로젝트 - 슈가맨 Pt.30,MAMAMOO,2016-05-11,253500,16,0.673,0.108,0.887,0.0,0.0653,-2.67,0.0489,131.978,4
43v1YaRrWOzKXCDuBZGwC5,Beautiful,SHINE FOREVER,MONSTA X,2017-06-19,204009,30,0.62,0.163,0.906,0.0,0.214,-2.951,0.139,154.002,4
2KViIi8kIhz56yL1qIUI1w,want YOU,want YOU,Tabber,2023-04-05,154803,46,0.495,0.91,0.39,0.0,0.329,-6.705,0.0378,113.031,1
5OlieB5VdsOMuBuCtllXGW,BTS Cypher Pt.3: Killer,Dark & Wild,BTS,2014-08-20,267782,61,0.793,0.0217,0.924,0.0,0.644,-3.017,0.321,140.031,4
0fZRNhPJ4AGmwY7rkpdbqK,ON,MAP OF THE SOUL : 7,BTS,2020-02-21,246380,69,0.583,0.118,0.817,0.0,0.338,-5.146,0.099,105.935,4
66wSpvsxSBGBBnHax8VB9S,Can′t Slow Me Down,VALORANT / Can′t Slow Me Down,Various Artists,2022-02-15,138960,55,0.83,0.0788,0.832,0.0,0.0594,-4.494,0.0788,121.968,4
56bHclo7YNvpujMveLElQn,Forever Young,SQUARE UP,BLACKPINK,2018-06-15,237076,0,0.592,0.0423,0.961,0.0,0.0882,-1.807,0.096,109.826,4
5RY5JvLamZAcmpk4Tzvaf9,하이힐,HIGH HEELS,Brave Girls,2016-06-27,180062,34,0.716,0.197,0.899,0.0,0.362,-9.144,0.0694,131.967,4
6VkGvZnA3wNQnnp4ipzQjP,Put My Hands On You,Put My Hands On You,DEAN,2015-09-18,209173,0,0.592,0.406,0.657,0.0,0.115,-6.67,0.113,105.871,4
1bB8idvcjJPUf1QBISrETz,"We Are Bulletproof, Pt. 2",2 COOL 4 SKOOL,BTS,2013-06-12,225436,0,0.752,0.00828,0.954,2.29e-06,0.165,-5.127,0.145,144.059,4
2AKbuqMkR3RSqAiaNAs01K,Just U,THE BOYZ MINI ALBUM [THE START],THE BOYZ,2018-04-03,201646,28,0.589,0.0355,0.905,0.0,0.304,-2.798,0.0493,103.94,4
1JoWETByyP9pvWIS8xktfH,DJ,Ay-Yo - The 4th Album Repackage,NCT 127,2023-01-30,198813,39,0.747,0.0664,0.843,0.0,0.0887,-4.192,0.208,106.099,4
581uMxQU1XuGBmgQkJOunE,Please Just Go (feat.Hwee In of Mamamoo),Please Just Go,Louie,2015-10-30,174927,20,0.704,0.363,0.755,0.0,0.192,-4.951,0.0661,100.977,4
6UkOJIAaztI8ZvkVivjEdr,Tell Me,I Love Natural,이정현,2002-11-05,209373,8,0.749,0.00044,0.817,0.00118,0.35,-2.989,0.0414,136.048,4
1LJZhyTaCn3xcm7dS1lsbR,JUST TELL ME,Feel'eM,BTOB,2017-03-06,216602,20,0.762,0.0938,0.876,0.0,0.14,-4.232,0.114,115.048,4
5Wuuo84QMbYOTowOhbrtj0,Nada Sousou,I SAY MAMAMOO: THE BEST -Japan Edition-,MAMAMOO,2022-03-23,256333,24,0.412,0.931,0.232,0.0,0.128,-8.809,0.032,128.194,4
05GYuYxvI4q7SIY3MSEJxf,DANCE DANCE,Every DAY6 May,DAY6,2017-05-08,223190,0,0.422,0.00144,0.759,0.0,0.119,-2.536,0.053,170.189,4
7DwLpBaYzlV4EQaNMzm9Bs,My pleasure Is That You Ride The Bentley,PROTOTYPE RESEARCH #0063,Kim Seungmin,2021-10-19,181800,43,0.688,0.523,0.608,0.0,0.321,-5.675,0.0721,99.946,4
5fu1d5IE7fSnFPZ0hydoq0,New Emotions,13egin,INFINITE,2023-07-31,164706,40,0.753,0.0181,0.739,9.98e-05,0.0593,-4.195,0.0858,112.026,4
01ef1c362EzKpoTNLwI5Eb,Stupid O'clock,Chaos,VICTON,2022-05-31,185093,40,0.63,0.172,0.781,0.0,0.135,-3.758,0.0825,99.866,4
25YgkxnU4UzEG4ORni69Rw,New Face,PSY 8th 4X2=8,PSY,2017-05-10,190233,54,0.836,0.0079,0.728,2.94e-05,0.0563,-3.449,0.0563,131.969,4
5WhhX44MwesPv2VAJpGS43,Shake it,Complete,BTOB,2015-06-29,195186,21,0.674,0.0036,0.893,0.0,0.0965,-3.775,0.0555,125.047,4
26JeAi8xsSvLRoNsl9B8Js,FANTASTIC BABY - Japanese ver.,ALIVE,BIGBANG,2012-03-28,231626,59,0.723,0.00455,0.828,0.0,0.0405,-3.498,0.0729,130.01,4
5PVF21y8BTdp0SEFF8OI83,Mess,Melodic Trapstars,Yuzion,2020-04-17,128586,20,0.687,0.293,0.581,0.0,0.107,-8.575,0.111,167.983,4
0WdLp00HrAgjldOqFTpqb5,Swimming Fool,SEVENTEEN 4th Mini Album ‘Al1’,SEVENTEEN,2017-05-22,187764,49,0.879,0.228,0.82,0.0109,0.237,-5.456,0.0474,124.013,4
0FF1qj8n4vZEzY54Kt5qh1,Peter Pan,The 1st Album 'XOXO' (Repackage),EXO,2013-08-05,234856,51,0.68,0.0937,0.878,0.0,0.109,-2.74,0.0384,116.959,4
65Q3dBSnGq6rRGh7szSWYm,Pale Blue Dot,Summer Special [Flip That],LOONA,2022-06-20,205493,31,0.738,0.00261,0.845,1.82e-06,0.05,-3.671,0.0659,112.045,4
4JmbtS0Muijl37KP9lDscy,Heart Burn,Heart Burn,SUNMI,2022-06-29,193173,55,0.84,0.0287,0.656,4.38e-06,0.0714,-5.162,0.0401,121.99,4
3ltHJvdyJKp2SBpRFD1Sqf,Maybe tomorrow,"JONGHYUN The Collection ""Story Op.1""",JONGHYUN,2015-09-17,193425,29,0.818,0.698,0.357,1.27e-06,0.185,-8.79,0.0975,110.065,4
